dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,0,15,18451,0,11997,0.0,,0.015287966999494529,0.44860111215036,0.14310237765312195,0.8989800579702085,0.885589077042364,0.8858354908117306,0.1115328261613687,0.5422766208648682,0.2527298491289489,0.3410019171459532
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,1,15,18451,1,11996,1.6487335747665503e-05,,0.031979127999875345,0.44860221944224105,0.1431039273738861,0.8989698804603614,0.8855919148876336,0.8858137869683941,0.11151270208760436,0.5422676801681519,0.2527509169723241,0.34103034344781596
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,2,15,18451,2,11995,1.703691360592102e-05,,0.050131074999626435,0.44861725389419493,0.1431112289428711,0.8989579375233662,0.8855681199074197,0.885816386628752,0.11150237346823488,0.542267382144928,0.2527719883284702,0.34105877448937055
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,5,15,18451,5,11992,1.9894718468849708e-05,,0.06979666299957898,0.44864575236372256,0.1431245356798172,0.8989287942497635,0.8855590916197361,0.8857669519605154,0.11146159152474859,0.5422658324241638,0.2527518345563709,0.34106070713809206
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,10,15,18451,10,11987,-8.793245732088268e-07,,0.08600003599985939,0.44869988412490724,0.14314787089824677,0.898897492646934,0.8855138484699729,0.885741224505423,0.11147863128157029,0.5422770977020264,0.2527738383248519,0.34103612246600484
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,20,15,18451,20,11977,9.046051546885807e-05,,0.10240014899954986,0.44859787963944747,0.14310185611248016,0.8989478307613641,0.8856008690911319,0.8857434809835483,0.11133106081490925,0.542227566242218,0.25265091425231695,0.3411538782666778
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,50,15,18451,50,11947,0.00016981955820095468,,0.11857551299999614,0.4483791448369231,0.1430055946111679,0.8990137233291436,0.8857784366585795,0.885695048980154,0.11112318223312208,0.5421845316886902,0.2527831254708295,0.3413409224072989
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,100,15,18451,100,11897,0.00023159210946887478,,0.13487947299927328,0.44843853935281774,0.1430313140153885,0.8989985462700039,0.8857942365923845,0.885598452740613,0.11127376230116541,0.5421510338783264,0.2529209044296882,0.34134655795578717
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,200,15,18451,200,11797,-0.00014475880786450312,,0.15088913299950946,0.44853171354856364,0.14306581020355225,0.8989541382167917,0.8855964822583481,0.8857370440859077,0.11132943992926687,0.5423551201820374,0.25328473340679836,0.34084936848351277
responses_static,static,hash,global_word_prior,uniform_random,split_1,user1,500,15,18451,500,11497,0.0005587008507025584,,0.16693021199989744,0.447892329604668,0.14280661940574646,0.8993905907352404,0.8864164655586994,0.8858857487422026,0.11151761239035043,0.5419736504554749,0.25267461076802644,0.3421762198834479
responses_static,static,hash,global_word_prior,uniform_random,split_2,user10,0,15,18451,0,11997,0.0,,0.015876149000177975,0.46554758247513817,0.15013180673122406,0.8685525287645628,0.8930395763681191,0.799369557785141,0.07439606984853844,0.5413620471954346,0.2519796615820622,0.3451696257397683
responses_static,static,hash,global_word_prior,uniform_random,split_2,user10,1,15,18451,1,11996,2.3121265089928508e-05,,0.03211600100075884,0.46552355577627974,0.15012097358703613,0.8685739981375591,0.8930650636462185,0.7993821678532635,0.07444640191128431,0.5413495302200317,0.2519173057685895,0.34519839946648884
responses_static,static,hash,global_word_prior,uniform_random,split_2,user10,2,15,18451,2,11995,4.404050493319716e-05,,0.048502801000722684,0.4655181281269623,0.150119349360466,0.8685741835354122,0.8930588609516639,0.7993933224486995,0.07441828021311474,0.5413382053375244,0.25185493955814925,0.3452271779908295
